id,user_id,status,total_price,created_at,phone,delivery_method,payment_method
11762,338,paid,472.38,2025-06-07 16:35:00,85261110231,courier,online
11763,382,paid,1783.25,2024-12-28 17:41:00,+7 904 849 8581,courier,online
11764,368,shipped,3805.43,2025-05-16 21:41:00,81060772886,post,online
11765,16,paid,5507.62,2025-08-01 11:31:00,+7 (432) 592-5273,post,cash
11766,870,paid,4638.25,2024-11-01 13:57:00,88256920186,pickup,cash
11767,16,paid,4735.62,2025-09-27 19:23:00,8 (468) 253-2098,courier,cash
11768,18,delivered,2776.29,2025-08-14 08:01:00,+7 080 562 2070,pickup,online
11769,404,paid,2128.96,2024-11-29 14:19:00,+70853196658,pickup,online
11770,262,paid,6134.0,2024-11-09 16:37:00,+7 510 303 6229,pickup,card
11771,41,paid,2953.44,2025-06-19 20:20:00,+7 (641) 735-9581,courier,card
11772,785,paid,1988.67,2025-06-09 09:47:00,88255838741,pickup,cash
11773,380,paid,2179.43,2025-09-11 09:44:00,+7 204 145 2763,pickup,cash
11774,933,paid,9032.1,2025-06-14 21:00:00,+7 678 845 53 59,courier,cash
11775,267,paid,6410.93,2025-09-04 08:23:00,+77071345554,pickup,card
11776,16,paid,6549.92,2025-06-28 14:40:00,89311026695,pickup,cash
11777,149,paid,5771.74,2025-04-19 20:11:00,+7 (766) 991-3256,courier,cash
11778,910,paid,2340.88,2025-02-26 20:28:00,8 (777) 260-92-78,pickup,card
11779,41,paid,9144.17,2025-08-23 12:53:00,8 583 910 24 49,pickup,cash
11780,16,paid,555.44,2025-09-17 20:37:00,+7 (542) 851-2444,post,cash
11781,477,canceled,4790.4,2025-02-19 13:29:00,8 (156) 470-05-62,pickup,cash
11782,977,paid,2981.65,2025-01-15 14:53:00,+7 709 245 22 14,pickup,cash
11783,16,delivered,2209.42,2024-11-13 08:54:00,+7 627 449 60 98,post,cash
11784,612,delivered,2359.37,2024-12-08 19:05:00,+7 154 064 1822,courier,card
11785,348,delivered,2076.04,2024-11-28 17:52:00,8 (667) 478-57-24,pickup,cash
11786,21,paid,2683.2,2024-10-24 18:22:00,8 769 016 89 83,pickup,card
11787,789,paid,2263.36,2025-04-06 20:11:00,8 253 337 1360,pickup,cash
11788,245,paid,3461.5,2025-01-05 12:01:00,8 (901) 375-06-46,pickup,card
11789,52,paid,1800.08,2024-12-22 08:54:00,+78953591577,courier,online
11790,529,delivered,1006.02,2025-03-24 11:13:00,8 (195) 852-2183,courier,online
11791,16,paid,4818.58,2025-04-28 18:02:00,+7 (550) 133-9802,pickup,cash
11792,941,paid,6476.52,2025-09-26 08:17:00,8 758 972 35 14,pickup,card
11793,927,paid,3052.25,2025-09-19 16:39:00,8 058 452 8163,courier,cash
11794,570,paid,2793.4,2024-11-23 11:03:00,8 868 780 6993,pickup,cash
11795,296,delivered,4627.08,2024-09-12 18:47:00,8 (694) 362-9134,pickup,card
11796,1002,paid,6542.2,2024-09-30 14:24:00,8 268 270 27 28,pickup,card
11797,568,pending,5596.96,2024-12-22 21:54:00,+7 188 434 24 03,courier,cash
11798,755,paid,5280.78,2025-06-03 15:04:00,+7 112 925 5329,pickup,online
11799,435,delivered,3708.51,2024-09-17 14:31:00,+7 536 561 49 89,pickup,card
11800,966,paid,647.12,2025-01-29 17:35:00,8 (987) 622-0123,courier,online
11801,674,paid,1103.97,2025-07-20 11:29:00,+7 (229) 004-5578,post,cash
11802,790,paid,4941.77,2025-08-21 16:48:00,+7 (686) 887-7156,courier,cash
11803,142,canceled,5150.18,2024-10-29 14:09:00,+7 449 604 40 52,courier,card
11804,16,shipped,2669.08,2024-10-01 09:45:00,+7 (949) 091-6838,pickup,cash
11805,850,paid,3372.36,2024-09-26 21:19:00,+7 896 473 44 54,pickup,card
11806,671,delivered,6936.08,2025-04-15 20:10:00,+74044989295,pickup,cash
11807,796,shipped,1540.14,2024-10-01 14:06:00,8 (050) 184-81-77,pickup,card
11808,594,canceled,3371.36,2025-08-27 08:22:00,+78305274914,pickup,card
11809,16,shipped,1815.17,2025-03-05 18:13:00,+7 (693) 369-7336,pickup,online
11810,243,paid,5104.03,2025-03-02 21:31:00,84144447678,pickup,cash
11811,226,paid,3221.03,2025-08-05 11:57:00,87215015733,pickup,cash
11812,170,paid,278.96,2024-12-13 15:42:00,8 627 325 39 70,pickup,online
11813,880,paid,426.36,2024-12-29 19:08:00,8 592 778 7017,pickup,card
11814,102,canceled,1180.51,2025-04-08 20:26:00,8 443 089 2939,courier,cash
11815,16,paid,5007.58,2025-05-13 11:38:00,8 215 734 5875,pickup,card
11816,801,paid,292.28,2025-01-25 17:31:00,+7 (357) 944-88-54,post,cash
11817,382,paid,1945.64,2025-01-19 09:15:00,8 147 142 38 12,pickup,card
11818,555,paid,6257.71,2025-01-14 21:40:00,+7 (876) 135-69-15,courier,cash
11819,100,paid,9662.58,2024-12-07 18:39:00,+7 184 139 06 89,pickup,online
11820,104,shipped,4054.7,2025-03-24 15:08:00,8 068 271 0572,pickup,card
11821,78,paid,5110.25,2025-06-30 15:34:00,89236317347,pickup,card
11822,666,paid,4928.45,2025-01-28 21:24:00,+7 (566) 795-99-69,courier,cash
11823,731,shipped,4991.4,2025-07-13 15:09:00,+7 461 099 64 40,pickup,cash
11824,879,paid,680.47,2025-01-26 13:06:00,+72194937349,post,cash
11825,125,paid,4945.52,2024-09-06 08:54:00,8 (055) 866-98-58,pickup,cash
11826,469,pending,1867.5,2024-12-29 15:20:00,+7 (269) 082-40-57,pickup,card
11827,483,paid,3714.16,2025-05-01 11:58:00,8 (089) 318-63-73,courier,card
11828,261,delivered,1597.29,2024-09-10 12:44:00,8 (508) 183-5792,courier,cash
11829,957,paid,4565.07,2025-04-22 20:04:00,8 823 557 81 65,post,card
11830,724,paid,3688.1,2025-09-07 12:58:00,8 (653) 503-65-20,courier,cash
11831,868,paid,13465.7,2025-02-26 16:52:00,8 477 093 71 45,pickup,cash
11832,539,paid,4446.52,2024-10-01 08:53:00,83763200509,pickup,cash
11833,981,paid,5107.86,2024-09-01 14:35:00,8 (397) 983-14-13,pickup,cash
11834,439,paid,2084.38,2025-03-29 18:18:00,+71161539678,courier,cash
11835,262,delivered,4289.52,2025-03-25 16:25:00,+72505946285,pickup,online
11836,815,shipped,2916.56,2025-05-19 14:06:00,8 276 992 6004,courier,online
11837,137,pending,3981.25,2025-09-22 13:56:00,81639644623,pickup,cash
11838,16,paid,3233.88,2025-02-19 20:27:00,+7 885 403 4887,courier,card
11839,436,paid,1862.37,2024-09-05 12:36:00,+7 (530) 911-8280,pickup,card
11840,16,delivered,3973.58,2025-06-04 12:31:00,+7 (899) 565-4878,courier,cash
11841,764,paid,2336.64,2025-02-20 11:49:00,+7 (562) 101-08-46,courier,cash
11842,328,paid,3734.87,2025-06-18 18:32:00,+7 417 910 1338,courier,online
11843,16,paid,5440.8,2025-01-18 09:32:00,+7 643 984 68 60,courier,card
11844,85,paid,1889.08,2025-04-10 10:00:00,+7 (125) 364-94-06,courier,card
11845,546,delivered,3116.72,2025-08-11 08:40:00,+7 (190) 870-31-80,post,card
11846,772,paid,3228.86,2025-05-19 16:51:00,8 (740) 119-97-61,courier,card
11847,311,paid,2700.41,2025-05-07 21:15:00,+7 134 219 29 54,pickup,cash
11848,16,paid,10412.14,2025-07-15 08:15:00,8 (877) 748-16-57,post,card
11849,871,paid,6421.27,2024-10-14 10:38:00,8 (833) 463-7527,courier,cash
11850,564,shipped,4711.99,2025-08-22 09:03:00,80469261988,pickup,card
11851,366,delivered,5941.32,2024-11-11 21:09:00,+7 694 131 9445,pickup,cash
11852,16,paid,3858.81,2024-11-02 12:18:00,+7 (809) 051-6070,pickup,cash
11853,975,paid,1184.05,2025-01-31 14:27:00,8 977 392 1527,pickup,cash
11854,67,pending,10752.66,2025-06-08 19:24:00,+7 457 639 81 38,courier,cash
11855,69,paid,4421.9,2024-09-16 10:06:00,+7 814 771 2260,courier,cash
11856,422,paid,1763.49,2025-07-06 15:29:00,+7 (660) 426-71-12,courier,online
11857,581,paid,3217.46,2025-04-11 21:25:00,+7 482 555 90 25,pickup,card
11858,637,paid,6632.59,2025-06-14 14:11:00,8 (117) 885-97-08,pickup,cash
11859,764,delivered,478.84,2025-03-31 17:10:00,+7 167 040 92 01,pickup,cash
11860,321,paid,3487.1,2024-12-29 16:03:00,8 (926) 196-10-89,pickup,online
11861,502,shipped,4957.34,2025-01-16 20:41:00,8 (426) 088-85-61,pickup,card
11862,872,delivered,6584.97,2025-06-08 19:05:00,+7 056 179 5624,pickup,cash
11863,124,delivered,3411.28,2025-05-09 20:03:00,+7 (964) 356-9443,courier,cash
11864,387,delivered,5473.23,2025-03-01 12:37:00,+7 119 699 39 82,pickup,cash
11865,96,canceled,3641.44,2025-07-02 17:41:00,8 436 931 8518,courier,cash
11866,753,paid,7395.62,2025-03-06 15:24:00,+72976737047,pickup,card
11867,811,paid,2401.16,2024-11-21 09:28:00,8 408 048 5786,pickup,card
11868,206,delivered,7843.62,2025-05-06 19:25:00,+7 (130) 750-05-87,pickup,card
11869,71,paid,9234.14,2025-06-18 21:08:00,+7 846 959 91 24,pickup,cash
11870,973,shipped,1581.38,2024-10-18 08:08:00,8 (079) 711-8086,pickup,cash
11871,52,paid,1731.29,2025-06-17 09:25:00,+74836307791,post,cash
11872,16,delivered,4333.18,2025-01-07 11:47:00,8 396 435 14 42,courier,cash
11873,428,paid,1210.38,2025-04-29 14:19:00,8 (535) 906-75-67,pickup,card
11874,612,canceled,2643.69,2025-09-22 11:34:00,+72674646813,courier,cash
11875,461,canceled,3013.95,2024-10-06 15:29:00,+7 (276) 384-86-01,courier,online
11876,746,paid,2861.51,2024-10-13 18:06:00,+70061837060,pickup,cash
11877,60,paid,1174.34,2024-12-31 16:31:00,+7 (632) 305-9798,pickup,cash
11878,598,paid,1571.91,2024-12-12 14:17:00,+7 783 483 36 99,post,cash
11879,397,paid,7677.29,2024-09-03 19:07:00,+7 990 314 13 06,pickup,card
11880,16,paid,3008.02,2025-03-06 10:49:00,+7 (174) 244-6611,pickup,cash
11881,813,paid,1357.3,2025-03-08 09:53:00,8 753 663 8036,post,cash
11882,302,pending,8447.18,2025-08-10 16:01:00,8 (467) 240-9111,post,cash
11883,16,paid,3334.2,2025-07-08 09:52:00,8 (942) 009-10-53,courier,card
11884,190,paid,7206.82,2025-08-01 08:36:00,8 (287) 917-9335,pickup,card
11885,741,paid,3395.59,2025-09-27 19:54:00,+76095975913,pickup,card
11886,679,paid,4788.21,2025-07-31 21:54:00,8 592 406 78 28,courier,card
11887,338,paid,4360.63,2024-09-03 11:14:00,8 208 191 9591,pickup,card
11888,929,canceled,2385.74,2025-01-10 13:42:00,+7 278 842 99 01,courier,online
11889,16,shipped,3963.71,2025-01-13 19:06:00,8 255 420 0280,courier,cash
11890,16,pending,5535.4,2024-12-30 18:37:00,+7 (493) 997-23-94,courier,cash
11891,722,paid,5244.54,2025-07-13 21:24:00,8 319 956 99 69,pickup,cash
11892,648,paid,4720.31,2024-12-30 10:23:00,87435093668,courier,card
11893,16,paid,1849.53,2025-03-11 19:41:00,8 (606) 585-92-04,courier,cash
11894,16,shipped,2869.1,2025-01-12 16:10:00,+7 (404) 251-1863,post,cash
11895,614,shipped,1110.87,2024-11-29 14:50:00,+7 018 030 0558,pickup,online
11896,205,delivered,908.44,2025-08-17 08:00:00,8 (219) 880-8032,pickup,cash
11897,795,paid,5606.65,2025-02-14 14:46:00,+75442206759,courier,cash
11898,338,paid,3805.96,2025-02-06 14:27:00,+79517115819,courier,card
11899,137,paid,1205.3,2025-03-16 15:35:00,8 746 686 7065,pickup,card
11900,318,paid,8964.38,2024-12-03 19:42:00,+7 (174) 459-6128,courier,online
11901,978,shipped,8081.44,2025-02-07 13:30:00,8 (007) 386-91-74,pickup,cash
11902,835,paid,2701.45,2025-03-26 08:03:00,+79563658783,pickup,card
11903,880,shipped,4583.19,2025-09-07 17:13:00,8 712 384 0762,pickup,online
11904,222,paid,797.52,2025-05-04 08:03:00,+72909160830,pickup,card
11905,16,paid,633.58,2025-02-11 10:22:00,+70694467654,courier,online
11906,199,pending,3163.46,2025-07-10 20:45:00,8 (724) 671-39-13,pickup,cash
11907,1005,paid,3957.84,2024-11-15 09:05:00,+7 (899) 988-53-67,pickup,online
11908,27,delivered,5401.27,2024-12-16 10:35:00,8 805 271 5332,pickup,online
11909,16,delivered,13112.86,2024-11-07 13:01:00,+7 (048) 654-8951,pickup,cash
11910,859,paid,3564.54,2025-01-31 09:36:00,8 484 038 9975,courier,online
11911,748,paid,6088.1,2025-03-05 10:47:00,+71648864671,courier,cash
11912,16,paid,1305.2,2025-08-13 16:16:00,80808718576,courier,online
11913,16,paid,5806.0,2025-08-17 10:27:00,8 111 309 5189,pickup,cash
11914,817,delivered,3471.8,2025-09-07 21:14:00,82746065017,pickup,cash
11915,292,delivered,4449.54,2025-09-06 21:00:00,8 691 195 89 68,pickup,cash
11916,16,shipped,5004.17,2025-07-01 15:36:00,8 (001) 574-02-24,courier,cash
11917,914,shipped,5759.65,2024-12-14 08:39:00,8 743 688 1102,courier,card
11918,535,paid,4280.1,2025-08-11 17:48:00,88717134579,pickup,card
11919,369,delivered,4102.0,2025-08-30 08:01:00,8 (121) 636-0523,courier,online
11920,57,shipped,2392.35,2025-07-05 08:28:00,+77212221177,pickup,cash
11921,465,paid,4933.83,2024-10-02 13:53:00,8 (629) 953-6565,pickup,online
11922,49,shipped,3130.04,2025-06-08 18:10:00,8 481 042 9898,pickup,cash
11923,827,delivered,630.94,2025-07-20 08:51:00,+77226409507,pickup,cash
11924,747,paid,5225.74,2025-07-28 09:18:00,8 (078) 290-31-62,pickup,cash
11925,431,paid,1219.66,2025-06-10 17:35:00,8 005 348 9036,pickup,cash
11926,722,paid,1730.49,2024-12-08 12:47:00,+7 (135) 762-72-06,pickup,cash
11927,16,delivered,4431.89,2025-08-14 18:11:00,81913106294,post,card
11928,263,delivered,1807.18,2025-02-27 12:29:00,+79706010652,courier,cash
11929,16,paid,2305.38,2024-12-30 09:46:00,8 (326) 594-8212,pickup,cash
11930,971,paid,2794.52,2025-06-04 11:50:00,8 (208) 040-1748,post,cash
11931,759,paid,4304.58,2025-07-22 20:14:00,+7 (959) 157-7878,pickup,cash
11932,446,paid,4168.9,2025-01-18 16:35:00,8 (897) 851-21-75,pickup,cash
11933,16,delivered,8674.71,2025-09-16 09:52:00,8 (604) 425-89-36,courier,card
11934,53,paid,6854.1,2025-05-19 08:47:00,83653649199,pickup,cash
11935,717,paid,3375.49,2025-08-24 13:01:00,81417949774,courier,cash
11936,112,paid,3241.93,2024-11-17 17:56:00,8 (686) 440-18-05,pickup,card
11937,16,paid,535.57,2024-09-22 10:36:00,+7 (045) 954-95-25,courier,cash
11938,669,paid,4502.3,2025-02-03 10:09:00,+7 (671) 454-0409,courier,cash
11939,885,paid,3775.75,2024-10-01 14:28:00,+7 (458) 242-9453,pickup,online
11940,971,paid,7000.42,2025-05-23 20:05:00,8 (534) 847-8383,post,card
11941,827,paid,5339.5,2025-05-01 18:54:00,8 (423) 934-20-70,courier,card
11942,16,paid,7069.26,2024-12-11 17:01:00,+7 (612) 615-50-13,pickup,cash
11943,16,paid,5222.76,2025-07-24 08:47:00,8 (997) 344-3509,pickup,cash
11944,16,shipped,5088.17,2024-10-17 15:58:00,+7 (806) 438-2241,pickup,card
11945,893,shipped,8344.12,2025-01-31 11:21:00,8 (216) 534-7671,courier,card
11946,104,paid,4516.08,2024-09-15 20:43:00,80943789747,courier,cash
11947,453,shipped,1165.3,2025-01-27 08:40:00,8 283 232 9568,pickup,cash
11948,439,paid,1628.44,2024-10-16 15:29:00,8 (710) 045-2400,pickup,cash
11949,387,paid,2402.2,2025-09-04 10:38:00,8 572 648 94 63,pickup,card
11950,212,paid,2529.71,2025-07-23 19:31:00,+7 (897) 927-7842,pickup,online
11951,16,delivered,4365.73,2025-03-04 08:14:00,+76899625739,pickup,card
11952,462,paid,5960.02,2025-04-29 15:06:00,8 903 984 9207,courier,cash
11953,127,paid,7289.03,2025-08-31 20:32:00,+7 (263) 788-0546,post,card
11954,16,shipped,4063.36,2024-12-05 08:15:00,+7 (058) 691-4345,post,cash
11955,804,delivered,2686.95,2024-12-18 19:57:00,+7 419 732 54 61,post,card
11956,397,paid,3766.44,2024-09-06 14:28:00,+7 (635) 177-1633,courier,online
11957,649,paid,2838.29,2025-01-01 19:58:00,+71907558444,courier,cash
11958,679,paid,4209.91,2025-07-24 08:40:00,+7 315 785 56 23,courier,cash
11959,710,shipped,2026.6,2024-10-29 09:55:00,+7 (517) 079-98-92,post,online
11960,694,paid,9767.48,2024-09-19 12:02:00,8 043 727 7938,pickup,cash
11961,720,pending,3162.88,2024-12-16 11:25:00,+7 (629) 158-31-38,pickup,cash
11962,324,delivered,4153.1,2024-11-08 21:14:00,8 (307) 415-6518,courier,cash
11963,154,paid,5889.0,2025-08-23 08:01:00,+7 029 356 96 15,courier,cash
11964,617,canceled,4975.64,2025-07-11 08:32:00,+7 (323) 410-6430,pickup,cash
11965,100,delivered,4907.49,2024-09-09 18:04:00,+7 (656) 739-1514,pickup,cash
11966,688,shipped,4466.27,2024-09-19 19:13:00,+7 560 151 9157,pickup,online
11967,511,paid,2866.54,2025-05-27 19:15:00,+7 996 335 3163,pickup,card
11968,689,paid,4256.34,2025-06-27 13:31:00,+7 569 018 7781,courier,online
11969,29,pending,2983.28,2024-12-21 20:09:00,8 599 272 4286,pickup,cash
11970,837,paid,4676.88,2024-10-10 18:24:00,+7 (277) 249-87-46,post,card
11971,553,paid,2252.95,2025-09-28 20:07:00,+7 873 179 1542,pickup,card
11972,256,shipped,5570.6,2024-11-15 18:24:00,8 (920) 291-64-09,courier,card
11973,305,shipped,7478.58,2025-04-09 09:54:00,87243290921,pickup,card
11974,356,paid,2799.99,2025-09-10 13:46:00,8 (480) 747-2918,courier,online
11975,576,paid,7535.65,2024-10-27 18:03:00,+7 (483) 478-04-48,post,card
11976,80,delivered,539.66,2025-06-29 10:39:00,8 (346) 564-1093,pickup,online
11977,29,paid,2783.7,2025-05-03 08:07:00,8 (420) 923-83-08,pickup,cash
11978,829,delivered,2872.43,2025-01-28 17:51:00,8 607 716 6674,pickup,cash
11979,57,paid,3393.68,2024-10-13 19:03:00,8 018 660 8189,pickup,cash
11980,414,paid,5575.95,2024-11-02 18:57:00,8 (265) 196-9428,pickup,cash
11981,996,paid,5041.32,2025-09-13 16:48:00,8 338 630 06 37,pickup,cash
11982,108,paid,1956.28,2024-09-13 08:39:00,+7 024 911 06 52,pickup,card
11983,25,delivered,1048.43,2025-07-28 12:54:00,+7 608 618 35 86,pickup,online
11984,867,paid,3759.36,2025-07-30 12:23:00,+7 (577) 105-31-30,post,cash
11985,996,shipped,1350.71,2025-09-11 19:17:00,+7 960 510 0973,pickup,online
11986,398,delivered,3320.97,2025-06-25 16:39:00,+7 (509) 720-83-42,courier,card
11987,383,paid,2642.86,2025-03-16 16:25:00,+7 558 748 13 20,pickup,cash
11988,713,paid,2508.66,2025-01-01 16:20:00,8 799 752 18 94,pickup,online
11989,188,delivered,4452.5,2025-07-15 17:16:00,8 (912) 240-69-55,pickup,online
11990,790,paid,2800.01,2025-09-09 20:01:00,8 (936) 002-6464,courier,online
11991,939,delivered,1651.14,2025-02-13 21:50:00,+7 (563) 685-3518,pickup,cash
11992,461,paid,1768.33,2025-08-09 09:32:00,8 889 573 64 12,pickup,cash
11993,16,paid,6316.06,2025-02-11 16:15:00,8 953 963 9341,pickup,cash
11994,154,paid,5722.77,2025-03-16 16:26:00,+7 327 423 53 96,pickup,cash
11995,675,paid,450.75,2025-06-03 14:39:00,+7 (909) 830-2045,pickup,cash
11996,95,canceled,3674.32,2025-09-16 18:30:00,80566333476,pickup,cash
11997,265,paid,3436.81,2025-04-07 13:01:00,8 (657) 040-5259,pickup,cash
11998,227,delivered,6295.11,2024-10-21 17:28:00,+7 (132) 420-2386,pickup,card
11999,217,paid,3943.6,2025-08-19 18:02:00,8 (966) 884-8737,pickup,online
12000,525,paid,2337.84,2025-01-11 10:48:00,8 959 285 7267,pickup,cash
12001,214,shipped,1894.85,2024-11-07 17:39:00,+7 473 518 8875,post,cash
12002,98,canceled,2441.54,2025-05-06 15:06:00,+7 (925) 652-26-78,pickup,card
12003,101,paid,1302.42,2025-02-14 21:27:00,8 905 532 0299,pickup,online
12004,626,paid,2757.33,2025-08-22 18:23:00,+7 (341) 453-6705,pickup,cash
12005,952,delivered,1406.88,2025-01-02 15:01:00,+77947141166,post,online
12006,721,paid,3132.26,2025-03-03 10:24:00,89821733054,pickup,online
12007,16,paid,2241.97,2025-07-11 21:08:00,8 512 276 11 37,courier,card
12008,99,paid,2521.99,2024-11-23 21:14:00,82379981559,pickup,cash
12009,814,paid,4921.58,2025-03-21 13:06:00,+7 (057) 163-53-95,pickup,card
12010,16,paid,2797.06,2024-10-20 15:54:00,8 (357) 605-4809,pickup,card
12011,876,delivered,3526.58,2024-09-10 12:02:00,8 (146) 321-2066,pickup,cash
12012,266,paid,8928.61,2025-06-24 18:47:00,+7 122 328 90 03,pickup,online
12013,749,paid,5909.8,2025-08-01 20:33:00,+7 (140) 072-33-68,post,cash
12014,99,paid,3919.64,2025-08-27 21:00:00,+7 014 831 5125,courier,online
12015,1001,delivered,4175.11,2025-07-31 14:38:00,+7 071 289 7163,courier,online
12016,803,delivered,5164.26,2025-02-08 19:10:00,+7 (480) 057-26-78,post,cash
12017,426,paid,4030.7,2025-08-21 18:23:00,8 (083) 967-30-10,pickup,cash
12018,909,paid,10545.7,2025-07-10 16:07:00,8 (505) 181-94-57,pickup,cash
12019,645,paid,7293.14,2025-04-20 08:01:00,8 315 382 8177,courier,online
12020,16,paid,5784.14,2025-07-29 13:32:00,+73202296732,courier,cash
12021,856,paid,6325.87,2024-10-29 08:23:00,+76713764545,pickup,cash
12022,978,paid,570.17,2024-11-15 14:26:00,8 753 028 1815,courier,cash
12023,880,paid,4728.86,2025-02-02 14:29:00,+7 (753) 609-30-51,courier,cash
12024,35,paid,9666.18,2025-03-20 17:48:00,+7 (760) 924-45-84,pickup,cash
12025,890,paid,5232.99,2025-04-04 14:12:00,86124251506,pickup,online
12026,521,paid,1272.22,2025-01-23 18:53:00,+7 (117) 573-9528,pickup,online
12027,460,delivered,1432.04,2025-07-27 08:56:00,+7 886 640 6611,courier,cash
12028,725,delivered,6814.45,2025-06-29 12:07:00,+7 (389) 563-50-61,courier,cash
12029,788,paid,2160.63,2025-07-13 19:21:00,86895248645,courier,card
12030,389,paid,4206.64,2025-09-17 12:13:00,81585324138,courier,cash
12031,144,delivered,7776.11,2025-06-09 15:48:00,+7 823 519 5629,courier,cash
12032,16,paid,2516.22,2024-10-28 17:16:00,8 (653) 990-4889,pickup,cash
12033,669,paid,2418.45,2025-03-10 14:06:00,+70331519314,pickup,cash
12034,671,delivered,4494.32,2025-04-21 17:35:00,+71804970763,pickup,cash
12035,154,delivered,2760.84,2025-03-04 11:40:00,85532255459,pickup,online
12036,155,paid,10133.34,2024-10-24 11:01:00,+72577514524,pickup,online
12037,505,shipped,1915.92,2024-09-26 10:26:00,+7 718 467 1306,pickup,card
12038,134,delivered,5748.07,2025-09-22 08:14:00,+73501308457,post,card
12039,249,paid,6841.81,2025-09-12 14:29:00,8 (416) 412-6760,pickup,card
12040,620,paid,7764.79,2025-07-21 19:20:00,+7 876 070 54 91,pickup,online
12041,244,delivered,1528.52,2025-06-05 13:09:00,+7 263 347 20 31,pickup,cash
12042,970,shipped,2044.27,2025-04-10 14:23:00,8 777 935 02 63,pickup,cash
12043,145,delivered,3135.08,2024-12-12 12:53:00,+7 262 710 9404,pickup,cash
12044,414,delivered,3277.42,2025-02-14 17:28:00,8 988 747 49 39,pickup,cash
12045,312,paid,6237.21,2025-07-26 10:15:00,8 380 719 8281,pickup,card
12046,698,paid,2607.86,2024-10-07 19:44:00,+77259533487,courier,cash
12047,346,paid,4274.39,2025-01-22 21:56:00,+7 (489) 253-7804,pickup,cash
12048,536,paid,403.54,2025-04-30 12:56:00,86480203045,pickup,card
12049,675,paid,4859.22,2025-02-17 12:33:00,84451397263,pickup,online
12050,16,paid,5485.06,2025-07-01 20:05:00,+71806182745,post,cash
12051,16,delivered,5823.58,2024-12-20 18:33:00,8 790 039 65 69,pickup,card
12052,471,paid,2322.6,2025-03-02 12:53:00,89883264451,post,card
12053,16,paid,10577.9,2025-04-17 11:43:00,+7 (363) 052-27-87,post,card
12054,284,paid,8490.69,2025-06-17 13:51:00,8 199 155 00 09,pickup,card
12055,473,delivered,2905.18,2025-01-24 20:31:00,8 469 966 31 80,pickup,cash
12056,472,paid,434.55,2025-09-16 14:09:00,88993627545,pickup,cash
12057,1004,delivered,4148.9,2024-12-28 14:21:00,80470330462,pickup,cash
12058,190,paid,5839.74,2025-06-11 09:36:00,8 (762) 035-8070,courier,online
12059,706,paid,2835.64,2025-01-25 09:02:00,+7 (212) 329-2282,pickup,cash
12060,16,paid,6235.43,2025-05-24 08:10:00,88206894571,courier,online
12061,747,delivered,4693.73,2025-03-03 16:36:00,8 705 154 07 81,post,card
12062,859,paid,3940.73,2024-12-03 13:07:00,8 (297) 212-9152,pickup,card
12063,281,paid,804.3,2024-11-14 20:22:00,8 (840) 540-87-20,courier,online
12064,814,delivered,3642.37,2025-02-23 14:51:00,81587464517,post,card
12065,114,paid,6182.26,2025-09-01 18:29:00,+7 240 992 08 66,pickup,online
12066,16,delivered,6252.3,2025-06-18 21:19:00,86900069459,courier,cash
12067,16,paid,2747.24,2025-07-08 10:41:00,+7 735 763 3895,courier,card
12068,331,paid,6100.39,2025-02-28 21:01:00,84887228617,pickup,card
12069,502,shipped,1284.14,2024-10-10 13:16:00,8 258 785 2254,post,card
12070,804,shipped,4374.74,2025-03-22 09:57:00,+7 (654) 568-39-96,courier,cash
12071,208,delivered,4060.18,2025-08-07 13:37:00,+7 356 114 6490,pickup,online
12072,995,paid,5217.34,2025-04-24 14:19:00,+76207542864,pickup,online
12073,737,paid,5702.87,2025-02-09 09:46:00,8 471 655 1099,pickup,card
12074,567,shipped,4926.17,2025-07-02 16:24:00,+7 (316) 946-2160,pickup,card
12075,16,paid,4850.21,2025-03-19 20:44:00,+7 (338) 983-1392,pickup,card
12076,400,paid,7377.14,2024-11-01 14:52:00,+7 (452) 952-2861,post,card
12077,16,paid,4623.7,2025-07-05 13:08:00,+77940558974,courier,cash
12078,297,paid,4175.11,2025-03-01 12:41:00,+7 216 353 73 68,courier,cash
12079,738,shipped,2397.06,2025-04-09 17:52:00,8 (265) 110-8690,pickup,card
12080,460,paid,1441.57,2025-07-25 13:31:00,85007017321,pickup,card
12081,588,paid,631.98,2025-01-09 13:48:00,+7 (434) 780-8958,courier,card
12082,758,delivered,2031.64,2024-11-27 08:50:00,8 (055) 640-68-45,courier,card
12083,439,paid,3807.43,2025-02-11 18:56:00,+7 (725) 908-99-16,courier,online
12084,331,paid,5897.0,2025-09-15 11:18:00,8 (111) 785-03-43,pickup,online
12085,488,paid,7723.78,2025-02-28 08:38:00,86454621621,pickup,online
12086,16,paid,1245.86,2025-08-14 10:18:00,+7 (419) 552-99-28,courier,online
12087,63,paid,9077.84,2024-09-28 09:52:00,+7 305 390 6178,courier,cash
12088,560,paid,2007.04,2024-12-14 17:04:00,8 643 415 07 55,courier,card
12089,433,paid,5557.17,2025-07-19 11:25:00,8 265 595 3703,pickup,card
12090,382,delivered,4370.54,2025-06-18 21:07:00,8 (022) 021-4602,courier,cash
12091,16,delivered,2602.63,2024-10-28 15:00:00,8 228 607 72 12,pickup,online
12092,350,paid,3209.46,2025-07-22 11:18:00,8 (245) 739-8850,courier,online
12093,568,paid,2939.71,2025-02-25 14:10:00,8 072 464 7712,pickup,cash
